tweet_id,author_id,created_at,inbound,text,clean_text,word_count
1283192,282298,Tue Oct 31 08:25:57 +0000 2017,True,@Safaricom_Care Your Gitanga Road locations are identifying as apartments in Kileleshwa. https://t.co/V9jnFbeulS,Your Gitanga Road locations are identifying as apartments in Kileleshwa.,10
1096322,178834,Fri Oct 13 21:12:57 +0000 2017,True,"@AskLyft hello, had a terrible experience which resulted in ME getting the cancellation fee, who do I talk to?","hello, had a terrible experience which resulted in ME getting the cancellation fee, who do I talk to?",18
123934,143719,Fri Nov 24 01:12:49 +0000 2017,True,"@hulu_support On Xbox one and a separate smart tv. It seems like it’s on your guy’s end, not a device glitch. I also had to basically go sete everything in my favs/que, from years of Hulu, because the DVR is also recording every single show in my old que too!! What a headache...","On Xbox one and a separate smart tv. It seems like it’s on your guy’s end, not a device glitch. I also had to basically go sete everything in my favs/que, from years of Hulu, because the DVR is also recording every single show in my old que too!! What a headache...",52
2318346,523623,Mon Nov 13 09:47:57 +0000 2017,True,"@672061 @115850 Seems Amazon again has delivery issue on Echo Dot. Extremely poor service. Google home is a better bet. Made approx 10 plus calls, multiple tweets and twice order cancelled by Amazon.","Seems Amazon again has delivery issue on Echo Dot. Extremely poor service. Google home is a better bet. Made approx 10 plus calls, multiple tweets and twice order cancelled by Amazon.",31
1038012,208663,Sat Oct 14 18:32:12 +0000 2017,True,.@115940 is Adding a Dynamic Guide to Their Live TV Service https://t.co/p7cwudyfUT,. is Adding a Dynamic Guide to Their Live TV Service,11
1682332,401680,Tue Oct 17 12:01:14 +0000 2017,True,@115900 what happened when you updated the email service? It’s slow and horrible now!#Frustrated #BetterOptions,what happened when you updated the email service? It’s slow and horrible now!#Frustrated #BetterOptions,14
2888387,697403,Tue Nov 28 04:51:32 +0000 2017,True,Got a call my CC info &amp; SSN were accessed. Checked all of my stuff and there’s two fake domains in my Passwords that have no site name &amp; won’t delete even when I️ reset my Keychain. @AppleSupport you wanna spot me for a new identity orrr? https://t.co/wb5ru2w4AN,Got a call my CC info & SSN were accessed. Checked all of my stuff and there’s two fake domains in my Passwords that have no site name & won’t delete even when I️ reset my Keychain. you wanna spot me for a new identity orrr?,46
2758308,771882,Tue Nov 21 02:56:51 +0000 2017,True,@SpotifyCares I moved from Australia to Malaysia and want to renew premium using my Australian CC - but this isn't working.  Please advise - I don't have Malaysian credit card. Username 1238254847,I moved from Australia to Malaysia and want to renew premium using my Australian CC - but this isn't working. Please advise - I don't have Malaysian credit card. Username 1238254847,31
1308115,425682,Fri Oct 27 03:31:53 +0000 2017,True,@SpotifyCares Hello! I recently submitted a claim for the artist page Quiet Mountain. Someone else has since released something there too.,Hello! I recently submitted a claim for the artist page Quiet Mountain. Someone else has since released something there too.,20
1249045,413052,Thu Oct 26 02:44:31 +0000 2017,True,@AppleSupport why iOS 11 make my battery die &amp; apps freeze all the time? It’s fucking garbage fam,why iOS 11 make my battery die & apps freeze all the time? It’s fucking garbage fam,17
978987,352173,Wed Nov 08 13:12:14 +0000 2017,True,@MicrosoftHelps I'm living in BSOD hell since the latest creators' update. Can you provide help on where to begin troubleshooting? https://t.co/XmYzvdmTz8,I'm living in BSOD hell since the latest creators' update. Can you provide help on where to begin troubleshooting?,19
1532407,473046,Fri Nov 03 20:39:05 +0000 2017,True,@VirginTrains train is delayed yet AGAIN. Meaning I'm going to miss my connection which I've paid for. How do I get a refund for this?,train is delayed yet AGAIN. Meaning I'm going to miss my connection which I've paid for. How do I get a refund for this?,24
1224458,407257,Thu Oct 26 00:50:56 +0000 2017,True,Still waiting. 2 hrs. This seriously happens one out of every 5 flights with @Delta 😩✈️definition of insanity,Still waiting. 2 hrs. This seriously happens one out of every 5 flights with 😩✈️definition of insanity,17
430698,217420,Tue Oct 10 16:28:39 +0000 2017,True,@AmazonHelp I have already shared my details over twitter page.,I have already shared my details over twitter page.,9
2893564,801975,Mon Nov 27 23:41:42 +0000 2017,True,@marksandspencer there's nothing worse than soggy pak choi #stirfry #pakchoi #MondayBlues #foodie https://t.co/DJ9McB85LG,there's nothing worse than soggy pak choi #stirfry #pakchoi #MondayBlues #foodie,11
2967921,224382,Wed Nov 29 23:20:36 +0000 2017,True,@hulu_support Please get the Discovery Network channels on live tv!,Please get the Discovery Network channels on live tv!,9
384885,207121,Mon Oct 09 21:24:48 +0000 2017,True,"@SpotifyCares Wow, Spotify really does care 😪thank you!","Wow, Spotify really does care 😪thank you!",7
2927851,810011,Tue Nov 28 21:02:54 +0000 2017,True,@British_Airways any way to change my executive club number to my American Airlines number on manage my booking?,any way to change my executive club number to my American Airlines number on manage my booking?,17
2364894,682762,Mon Nov 13 22:02:14 +0000 2017,True,@116136 Committed? Not really. You guys don’t take created tickets seriously. Its aggravating when tickets get closed the same day and not a thing was done after it was created,Committed? Not really. You guys don’t take created tickets seriously. Its aggravating when tickets get closed the same day and not a thing was done after it was created,29
100043,137913,Sun Nov 26 06:14:15 +0000 2017,True,@Uber_Support where is my refuind?? ......i dont want any excuse i want my refund,where is my refuind?? ......i dont want any excuse i want my refund,13
302716,189607,Sat Oct 07 00:17:34 +0000 2017,True,@115873 Why don't you remove the 1.7 surge cap in florida...or do you really love hurting drivers income that much?,Why don't you remove the 1.7 surge cap in florida...or do you really love hurting drivers income that much?,19
1943255,577777,Sun Oct 29 18:54:10 +0000 2017,True,@116062 I just had the worst experience ever!!! I will never return 2 target!!!,I just had the worst experience ever!!! I will never return 2 target!!!,13
1689692,324105,Tue Oct 17 16:29:23 +0000 2017,True,"@120533 C'est la première fois que tu me déçois, j'ai 2 colis bloqués comme ça :(","C'est la première fois que tu me déçois, j'ai 2 colis bloqués comme ça :(",15
1225433,407495,Thu Oct 26 13:23:58 +0000 2017,True,"@comcastcares You aren't available in my area, yet I see your vans drive by and work on houses down the street.","You aren't available in my area, yet I see your vans drive by and work on houses down the street.",20
1137170,359857,Sun Oct 15 16:43:19 +0000 2017,True,"@AskTarget Check back it's now 1pm, what happen to the am,  what happened to the stores having therm today","Check back it's now 1pm, what happen to the am, what happened to the stores having therm today",18
1074041,373412,Wed Oct 18 08:59:46 +0000 2017,True,Oh that’s cheeky!!! eggs bought got home and one had been taken out from behind the label!!! #Thecheekofit @Tesco https://t.co/lrc1cBGcuc,Oh that’s cheeky!!! eggs bought got home and one had been taken out from behind the label!!! #Thecheekofit,18
1072200,373013,Mon Oct 23 16:22:12 +0000 2017,True,@GloCare Am sharing my data with the number. I want to know how much data the number has consumed. My number is 08163609000,Am sharing my data with the number. I want to know how much data the number has consumed. My number is 08163609000,22
816884,314559,Thu Oct 12 17:33:28 +0000 2017,True,"The CPU Credit system at @123644 is fairly good, but the tooling is bad. Need to be able to buy more credits to un-stick an instance.","The CPU Credit system at is fairly good, but the tooling is bad. Need to be able to buy more credits to un-stick an instance.",25
1020193,361404,Sat Nov 25 16:57:27 +0000 2017,True,@UPSHelp You guys delivered a UPS SurePost package to the wrong post office and do nothing to fix it. Your overseas call center is no help. Now deliver delayed at least 2 days. #badservice #noaccountibiliy,You guys delivered a UPS SurePost package to the wrong post office and do nothing to fix it. Your overseas call center is no help. Now deliver delayed at least 2 days. #badservice #noaccountibiliy,34
571185,244673,Sat Dec 02 23:12:14 +0000 2017,True,"@British_Airways My seat on the plane, can i dm you?","My seat on the plane, can i dm you?",9
1204656,402975,Sat Nov 25 13:59:39 +0000 2017,True,"@DunkinDonuts - Store#341394 - FAIL.Loooong wait, burnt croissant. #angryhubby","- Store#341394 - FAIL.Loooong wait, burnt croissant. #angryhubby",8
2751751,770377,Sat Nov 25 21:32:51 +0000 2017,True,@AskPlayStation I still haven't received the email to verify my account to play online 😩 sort it out please ?,I still haven't received the email to verify my account to play online 😩 sort it out please ?,19
2665804,751061,Fri Nov 17 05:15:19 +0000 2017,True,"Me llamaron a mi cel a nombre de @4015 para ofrecerme tarjeta de recompensas con $3 mil por supuesto uso de mi tarjeta, fui a Insurgentes Sur 619, 5o piso, y solo querían mis datos para venderme vacaciones.","Me llamaron a mi cel a nombre de para ofrecerme tarjeta de recompensas con $3 mil por supuesto uso de mi tarjeta, fui a Insurgentes Sur 619, 5o piso, y solo querían mis datos para venderme vacaciones.",37
1957307,580794,Mon Oct 30 13:41:34 +0000 2017,True,@578826 Chase is literally the best bank ever,Chase is literally the best bank ever,7
377492,205575,Mon Oct 09 03:05:35 +0000 2017,True,"Hey @115821 this is ridiculous. Get your shit together. Your announced delivery, your shipping service, 3 days off? maybe? Whatever. https://t.co/p79Dmcr0q9","Hey this is ridiculous. Get your shit together. Your announced delivery, your shipping service, 3 days off? maybe? Whatever.",19
222209,169064,Tue Oct 03 15:18:05 +0000 2017,True,"@ask_progressive I got it answered, finally. Thank you though.","I got it answered, finally. Thank you though.",8
1601278,421245,Sun Nov 05 04:53:05 +0000 2017,True,Once again your shitty WiFi doesn’t want to work @115990,Once again your shitty WiFi doesn’t want to work,9
1625121,497692,Tue Oct 17 10:57:29 +0000 2017,True,My #surfacebook #microsooft #surface 2 month old Surface Book keyboard went broken. @MicrosoftHelps tells pay 1500€ for a new!,My #surfacebook #microsooft #surface 2 month old Surface Book keyboard went broken. tells pay 1500€ for a new!,18
2415108,425685,Tue Nov 14 17:23:39 +0000 2017,True,@115913 meaning to ask the question. Does T-M have online gear shop customers can buy items from? Get t-shirt. &amp; show onesie 2 fellow residents. Onesie handy 2 put on when bldg fire alarm goes off @ 3 a.m. like when ****** puts smoldering cig butts down trash chute.,meaning to ask the question. Does T-M have online gear shop customers can buy items from? Get t-shirt. & show onesie 2 fellow residents. Onesie handy 2 put on when bldg fire alarm goes off @ 3 a.m. like when ****** puts smoldering cig butts down trash chute.,48
1283434,420224,Thu Oct 26 17:48:59 +0000 2017,True,hats off to GWR train staff strictly enforcing the quiet carriage - 👏 @GWRHelp never easy but done with civility.,hats off to GWR train staff strictly enforcing the quiet carriage - 👏 never easy but done with civility.,19
264503,339117,Fri Nov 17 14:42:12 +0000 2017,True,@115913 @115911 I just got a new phone a week ago yesterday.  Disappointing as had i known i would have waited.,I just got a new phone a week ago yesterday. Disappointing as had i known i would have waited.,19
34776,119648,Wed Nov 01 12:24:50 +0000 2017,True,im at the end of my rope. if comcast dosent fix this problem today im cancelling,im at the end of my rope. if comcast dosent fix this problem today im cancelling,16
1474752,462360,Thu Nov 02 19:11:47 +0000 2017,True,@123765 if yall don’t fucking update this app &amp; @AppleSupport if y’all don’t fix this fucking problem 🤬,if yall don’t fucking update this app & if y’all don’t fix this fucking problem 🤬,16
2344095,677916,Mon Nov 13 13:28:10 +0000 2017,True,@115888 imma need yall to update your app for #iPhoneX,imma need yall to update your app for #iPhoneX,9
1108244,381552,Wed Nov 08 15:37:01 +0000 2017,True,"@AmazonHelp Monday, Nov 6th, by 8pm. https://t.co/C3XGBQhbcw","Monday, Nov 6th, by 8pm.",5
1640508,501537,Sun Nov 05 20:33:12 +0000 2017,True,@SpotifyCares I know this is a feature on iOS and i find it very useful and want it on android,I know this is a feature on iOS and i find it very useful and want it on android,19
2230219,650837,Thu Nov 16 10:13:32 +0000 2017,True,"@HPSupport Hi, if i try to copy, the display shows callibrate for a few seconds and nothing happens.","Hi, if i try to copy, the display shows callibrate for a few seconds and nothing happens.",17
2119924,624702,Wed Nov 08 10:29:58 +0000 2017,True,@askamex @116988 I am a platinum member with many trips booked on https://t.co/j3yFfrqAAS and I am unsatisfied w/ u! #whyplatinum?,I am a platinum member with many trips booked on and I am unsatisfied w/ u! #whyplatinum?,17
1714163,519102,Tue Nov 07 02:12:46 +0000 2017,True,"Btw, I’m not fixing text when I️ use the letter I️ in a tweet. @115858 it’s your fault I️ look dumb. I️ gave you 7 years of my terrible life.","Btw, I’m not fixing text when I️ use the letter I️ in a tweet. it’s your fault I️ look dumb. I️ gave you 7 years of my terrible life.",29
1811602,177733,Sun Oct 15 01:02:57 +0000 2017,True,The adventure continues. @AmericanAir now cancelled my flight...after repeated 10 min delays all night. Stranded at Ohare,The adventure continues. now cancelled my flight...after repeated 10 min delays all night. Stranded at Ohare,16
641092,272123,Wed Nov 22 21:12:13 +0000 2017,True,@marksandspencer I’m so sad! I love them!!!,I’m so sad! I love them!!!,6
1737483,524493,Mon Nov 06 21:02:09 +0000 2017,True,@AldiUK Whitefield. It’s been the same for the last 3 weeks. Had to throw them away and scrub the cupboard. I’m told it’s the same in others,Whitefield. It’s been the same for the last 3 weeks. Had to throw them away and scrub the cupboard. I’m told it’s the same in others,26
120515,142781,Thu Nov 23 08:05:22 +0000 2017,True,@115993 LKM2BSOGK8 Confirmed. Ksh50.00 sent to PesaPal  for account airt0787 605783 on 22/11/17 at 9:23 PM i am yet to receive my airtime???,LKM2BSOGK8 Confirmed. Ksh50.00 sent to PesaPal for account airt0787 605783 on 22/11/17 at 9:23 PM i am yet to receive my airtime???,22
2605086,737084,Fri Nov 17 10:34:32 +0000 2017,True,"@Safaricom_Care aki its still not working ""transaction cannot be completed at this https://t.co/WOg5vcWUGy mpesa customer care""","aki its still not working ""transaction cannot be completed at this mpesa customer care""",14
1244193,411897,Mon Oct 16 22:12:20 +0000 2017,True,@sprintcare I’m trying to get my account back to a consumer account so that I can be able to pre order the new iPhone on the 27th.,I’m trying to get my account back to a consumer account so that I can be able to pre order the new iPhone on the 27th.,26
1921160,571914,Thu Oct 19 11:05:31 +0000 2017,True,@376127 I hope you treat your horse with more respect than people out there trying to make a living.,I hope you treat your horse with more respect than people out there trying to make a living.,18
241673,173388,Thu Oct 05 13:53:27 +0000 2017,True,@119158 Arby's I love ❤️ ur food.  Can u plz bring back the ARBY-Q!!! Omg I have a lonely heart without it!,Arby's I love ❤️ ur food. Can u plz bring back the ARBY-Q!!! Omg I have a lonely heart without it!,21
2601586,736079,Fri Nov 17 07:42:53 +0000 2017,True,@736357 @115888 @SpotifyCares Niin mutta kun mä maksan siitä. Sehän se juttu tässä onkin.,Niin mutta kun mä maksan siitä. Sehän se juttu tässä onkin.,11
2768000,773991,Wed Nov 29 13:08:28 +0000 2017,True,@467402 @ATVIAssist @773988 Your lucky to get a reply I'm still waiting! #ErrorCode5,Your lucky to get a reply I'm still waiting! #ErrorCode5,10
135561,146553,Fri Nov 24 08:10:15 +0000 2017,True,@LondonMidland any news on the timetables for post London midland exit?,any news on the timetables for post London midland exit?,10
2695557,757492,Sun Nov 19 16:59:28 +0000 2017,True,"@117157 Poor customer service, no help on 800 #.  Problem going on for more than a 1 year. Time to  find another bank. No one can help solve problem","Poor customer service, no help on 800 #. Problem going on for more than a 1 year. Time to find another bank. No one can help solve problem",28
2236990,418939,Sat Nov 11 07:29:02 +0000 2017,True,@217304 @605514 @320111 @marksandspencer @652320 @652321 @378460 m&amp;s is my safe haven. We trust them implicitly with labelling - I thought everything with cc risk was labelled ? Have I missed something,m&s is my safe haven. We trust them implicitly with labelling - I thought everything with cc risk was labelled ? Have I missed something,25
821607,160251,Thu Oct 12 22:24:20 +0000 2017,True,My @ATT wireless service seems to have gotten worse at my place. How did that even happen?!?!🤳🏼🤦🏻‍♀️ #youtotallycanthearmenow,My wireless service seems to have gotten worse at my place. How did that even happen?!?!🤳🏼🤦🏻‍♀️ #youtotallycanthearmenow,17
2632162,743216,Sat Nov 18 01:39:19 +0000 2017,True,@TacoBellTeam What's in it for me?,What's in it for me?,5
1218703,405948,Thu Oct 26 13:44:18 +0000 2017,True,@ArgosHelpers Sorry it was naughty @Tesco book.,Sorry it was naughty book.,5
557574,250207,Sat Dec 02 21:10:23 +0000 2017,True,@VirginTrains over an hour to Bletchley on delayed 7:40 to Manchester r u having a laugh,over an hour to Bletchley on delayed 7:40 to Manchester r u having a laugh,15
1110517,382083,Tue Oct 24 00:47:19 +0000 2017,True,@XboxSupport @115786  I've been having connectivity issues for the last few days.. Internet is ok. What's the issue?,I've been having connectivity issues for the last few days.. Internet is ok. What's the issue?,16
2191308,641426,Thu Oct 19 20:58:04 +0000 2017,True,@AppleSupport Thanks @AppleSupport but I do those things already.  Maybe I need to back up or something as it’s been a while.,Thanks but I do those things already. Maybe I need to back up or something as it’s been a while.,20
1386293,296751,Sat Oct 28 19:06:42 +0000 2017,True,@British_Airways Airport staff most unhelpful and unapologetic for what is a BA systems fault and I had to argue to get seats together - well done !,Airport staff most unhelpful and unapologetic for what is a BA systems fault and I had to argue to get seats together - well done !,26
509045,236927,Tue Nov 28 01:40:03 +0000 2017,True,Dear @115900 I’ve had your internet service for 2 weeks and it drops every 10 min on the mark. I’m pulling my hair out trying to prep for finals. Please help! 😫😫😫 https://t.co/O8Y992h5pp,Dear I’ve had your internet service for 2 weeks and it drops every 10 min on the mark. I’m pulling my hair out trying to prep for finals. Please help! 😫😫😫,31
1644278,502492,Fri Nov 03 04:39:32 +0000 2017,True,@115765 what's the deal I'm on east coast and keep getting a error code,what's the deal I'm on east coast and keep getting a error code,13
1441311,135065,Sat Oct 28 20:45:17 +0000 2017,True,"@ATVIAssist I used to, w/ a brief description. Not anymore. Just a ""Player kicked."" (Domination/Shipment)","I used to, w/ a brief description. Not anymore. Just a ""Player kicked."" (Domination/Shipment)",14
187907,160096,Fri Sep 29 02:46:03 +0000 2017,True,@Kimpton It's like looking in a mirror! I always stay at Kimpton or I stay home!! https://t.co/pc6NWZddDD,It's like looking in a mirror! I always stay at Kimpton or I stay home!!,15
1597705,490779,Tue Oct 17 11:17:44 +0000 2017,True,@AskeBay I am unable to open a case with eBay since paypal has opened a case. Appreciate if you could get my refund ASAP. @AskPayPal are too slow.,I am unable to open a case with eBay since paypal has opened a case. Appreciate if you could get my refund ASAP. are too slow.,26
1259878,415185,Fri Oct 27 03:24:13 +0000 2017,True,@AirAsiaSupport Aww.. thank you so much..^^ have a nice day,Aww.. thank you so much..^^ have a nice day,9
1689099,138813,Mon Nov 06 19:07:57 +0000 2017,True,I despise the girl who works the front of the line at the @ChipotleTweets by me. She is so rude and rushes everyone.,I despise the girl who works the front of the line at the by me. She is so rude and rushes everyone.,22
1211003,403609,Wed Oct 25 10:13:23 +0000 2017,True,"Hellooo, does anyone work at @O2? Requested unlatching 22 Sep, nothing happened. Escalated it 16 October. Still nothing. #WhatAmIPayingFor","Hellooo, does anyone work at ? Requested unlatching 22 Sep, nothing happened. Escalated it 16 October. Still nothing. #WhatAmIPayingFor",19
2738606,350189,Mon Nov 20 16:36:58 +0000 2017,True,@AmericanAir Happy Thanksgiving to my favorite airline in the universe!,Happy Thanksgiving to my favorite airline in the universe!,9
2040726,603399,Tue Nov 07 23:43:25 +0000 2017,True,"I’m Executive Platinum w @AmericanAir. Fly over 100,000 miles with them. Boy do they have poor customer service. Lost my bag. No apology. Said could be 5 days. Wonder what it’s like for non-regular costumers. @Delta’s routes aren’t as good but service is better. I’m Gold w Delta","I’m Executive Platinum w . Fly over 100,000 miles with them. Boy do they have poor customer service. Lost my bag. No apology. Said could be 5 days. Wonder what it’s like for non-regular costumers. ’s routes aren’t as good but service is better. I’m Gold w Delta",48
476529,228252,Wed Nov 29 18:02:52 +0000 2017,True,@SpotifyCares This is not a problem of my specific instance of the app. This is a problem of the Android app in general.,This is not a problem of my specific instance of the app. This is a problem of the Android app in general.,22
2105244,621413,Wed Nov 08 04:09:06 +0000 2017,True,@AppleSupport what’s with the I️ ? Are you guys any closer to fixing the bug?,what’s with the I️ ? Are you guys any closer to fixing the bug?,14
1837348,550836,Wed Oct 18 17:26:32 +0000 2017,True,@AldiUK I threw the oranges straight in the bin they are clearly mouldy i wasnt tracking them anywhere  can you not help another way please?,I threw the oranges straight in the bin they are clearly mouldy i wasnt tracking them anywhere can you not help another way please?,24
224082,169542,Thu Oct 05 01:29:59 +0000 2017,True,Thanks a lot @116021 - happened almost every night #HardlyReliable https://t.co/nfLDqMak1V,Thanks a lot - happened almost every night #HardlyReliable,9
2428368,697226,Tue Nov 14 19:44:45 +0000 2017,True,Are you serious @115817 ?! Last week til 7pm last night it said it’s coming by the end of the day yesterday.. 7:40ishpm it said it’s gonna come today &amp; now this? 🤬🤬 https://t.co/fpm0QZ94kK,Are you serious ?! Last week til 7pm last night it said it’s coming by the end of the day yesterday.. 7:40ishpm it said it’s gonna come today & now this? 🤬🤬,32
208859,165426,Thu Oct 05 09:23:43 +0000 2017,True,@XboxSupport This is the only account I had on this Xbox and now I cannot play any games because it won’t let me sign in.,This is the only account I had on this Xbox and now I cannot play any games because it won’t let me sign in.,24
9214,123171,Wed Nov 01 06:17:12 +0000 2017,True,@AppleSupport I have the iPhone 7 Plus but i can’t do that 😢,I have the iPhone 7 Plus but i can’t do that 😢,12
1801105,541184,Fri Oct 13 04:08:02 +0000 2017,True,"Thanks @115955. ""Routine maintenance in your area, no service for 90 minutes."" No emergency. Do your work after prime time, assholes!","Thanks . ""Routine maintenance in your area, no service for 90 minutes."" No emergency. Do your work after prime time, assholes!",21
2641701,326993,Sat Nov 18 12:27:44 +0000 2017,True,@sainsburys Also why have my concerns not been passed on? What do I have to do?,Also why have my concerns not been passed on? What do I have to do?,15
1880519,561235,Sat Oct 21 15:28:01 +0000 2017,True,"@UPSHelp please help! Carolina, PR, PR 10/13/2017 3:19 P.M
Due to the impact of the hurricane, deliveries are delayed at this time. 10 d ago","please help! Carolina, PR, PR 10/13/2017 3:19 P.M Due to the impact of the hurricane, deliveries are delayed at this time. 10 d ago",24
1620294,496609,Tue Oct 17 04:52:48 +0000 2017,True,"@5268 ok as ridiculous as it is that u dont process checks automatically, even if you arent working weekends--","ok as ridiculous as it is that u dont process checks automatically, even if you arent working weekends--",18
2097945,619753,Thu Nov 09 22:57:48 +0000 2017,True,@HPSupport Hi Rashmi. I am using Windows 10.,Hi Rashmi. I am using Windows 10.,7
2039932,603161,Tue Nov 07 16:14:09 +0000 2017,True,@116062 will you be restocking the turquoise in 7x10? https://t.co/JioPtYwBwO,will you be restocking the turquoise in 7x10?,8
348289,198923,Sun Oct 08 05:50:09 +0000 2017,True,@117128 @116329 @airtel_care well tgere is one more concerns. I keep getting calls to make pending payments or number will permanently close.,well tgere is one more concerns. I keep getting calls to make pending payments or number will permanently close.,19
1247894,412782,Thu Oct 26 01:10:48 +0000 2017,True,Hey @Delta I have a question!,Hey I have a question!,5
758966,301361,Wed Oct 11 19:41:01 +0000 2017,True,@AmazonHelp Tomb of Annihilation (Dungeons &amp; Dragons) https://t.co/BZZe7jsPs8 #Amazon,Tomb of Annihilation (Dungeons & Dragons) #Amazon,7
1962153,581855,Mon Oct 30 23:13:26 +0000 2017,True,@AmericanAir you guys have a pretty bad client services staff..tried talking to someone and nothing but rude/boring attitude. Smh,you guys have a pretty bad client services staff..tried talking to someone and nothing but rude/boring attitude. Smh,18
2093638,618605,Tue Oct 24 09:47:42 +0000 2017,True,Are anybody else’s @124462 hosted sites down? Sites across multiple accounts down for me.,Are anybody else’s hosted sites down? Sites across multiple accounts down for me.,13
1397332,444939,Sat Oct 28 14:34:14 +0000 2017,True,@115858 @AppleSupport this WiFi auto connect is trash. The CC should be used to turn off indefinitely not until you move location. Fix it pls,this WiFi auto connect is trash. The CC should be used to turn off indefinitely not until you move location. Fix it pls,23
711770,153619,Tue Oct 10 22:48:32 +0000 2017,True,"@SpotifyCares Yay, thank you! And, just so you know, I love This is: playlist series 😄","Yay, thank you! And, just so you know, I love This is: playlist series 😄",15
831755,318091,Mon Oct 09 00:35:29 +0000 2017,True,@AppleSupport I downloaded the update when it launched and yes I did download the latest update as well😔,I downloaded the update when it launched and yes I did download the latest update as well😔,17
723499,190194,Wed Oct 11 03:55:45 +0000 2017,True,@hulu_support I can supply a pic later. ATV is hard wired.,I can supply a pic later. ATV is hard wired.,10
1261178,415449,Thu Oct 26 14:28:49 +0000 2017,True,@115850 why I am unable to connect customer care since evening..facing some serious issues..,why I am unable to connect customer care since evening..facing some serious issues..,13
2757986,771815,Tue Nov 21 03:35:48 +0000 2017,True,@SouthwestAir How about letting people know they have to change terminals and go through security (again)when changing planes at SNA?  Dealing with TSA once per day is more than enough.,How about letting people know they have to change terminals and go through security (again)when changing planes at SNA? Dealing with TSA once per day is more than enough.,29
2986501,819934,Thu Nov 30 06:12:26 +0000 2017,True,And...the package arrives today with only 4 of 5 items on the tracking actually in the box. And the packaging for 2 of the items were bashed to hell. Maybe from being sent on the never-ending journey. https://t.co/FSZUuT30Wo,And...the package arrives today with only 4 of 5 items on the tracking actually in the box. And the packaging for 2 of the items were bashed to hell. Maybe from being sent on the never-ending journey.,37
211713,166151,Sat Sep 30 05:33:25 +0000 2017,True,"@131023 
I purchased oppo f3 selfie,  now the phone is bent","I purchased oppo f3 selfie, now the phone is bent",10
2092677,618405,Sun Oct 29 02:37:09 +0000 2017,True,What the heck @115821? I ordered something and paid for next day delivery and now you're telling it won't get here until later next week?,What the heck ? I ordered something and paid for next day delivery and now you're telling it won't get here until later next week?,25
1682490,361450,Mon Nov 06 14:53:28 +0000 2017,True,@AppleSupport I can’t take seeing theses boxes anymore 😭😭😡🤬 when is this getting fixed fam?,I can’t take seeing theses boxes anymore 😭😭😡🤬 when is this getting fixed fam?,14
2527686,719707,Thu Nov 16 04:59:45 +0000 2017,True,@Uber_Support I can’t do the online help solutions I need to talk to someone.,I can’t do the online help solutions I need to talk to someone.,13
1800020,319250,Fri Oct 13 01:53:26 +0000 2017,True,"@Delta So not only do I have to pay for a one-way car rental, my carry-on luggage is in limbo and I'll have to deal with it tomorrow.","So not only do I have to pay for a one-way car rental, my carry-on luggage is in limbo and I'll have to deal with it tomorrow.",27
577517,118101,Sun Dec 03 09:44:31 +0000 2017,True,"@255941 Hi there Sarj, it's great to hear you're thinking of joining us. Is there anything else I can help you with today? Cheers - Mark J","Hi there Sarj, it's great to hear you're thinking of joining us. Is there anything else I can help you with today? Cheers - Mark J",26
1060376,370357,Sat Oct 14 22:09:06 +0000 2017,True,"@AskSeagate You make the drives and you only have one serious competitor, so you have more power than the resellers.","You make the drives and you only have one serious competitor, so you have more power than the resellers.",19
670010,279806,Thu Nov 23 04:24:22 +0000 2017,True,"@comcastcares oh boy dont you just love it when this Wi-Fi devils logo pops up, boy does xfinity suck why do you guys have Wi-Fi outages like every week https://t.co/ihzYgiwM99","oh boy dont you just love it when this Wi-Fi devils logo pops up, boy does xfinity suck why do you guys have Wi-Fi outages like every week",28
540248,115765,Sat Dec 02 07:02:14 +0000 2017,True,"Update has been deployed to fix stat and placement issues for players moving forward. If you're having trouble connecting, simply back out and restart the application and try again. Thanks for your patience.","Update has been deployed to fix stat and placement issues for players moving forward. If you're having trouble connecting, simply back out and restart the application and try again. Thanks for your patience.",33
417572,214639,Tue Oct 10 03:57:33 +0000 2017,True,@Uber_Support I have replied and have been replying since 7 days but to no avail. Have some empathy and compassion towards your regular daily riders,I have replied and have been replying since 7 days but to no avail. Have some empathy and compassion towards your regular daily riders,24
439150,219304,Sat Nov 25 08:04:41 +0000 2017,True,"@idea_cares any queries so call me
7354111159",any queries so call me 7354111159,6
1125670,177420,Sat Nov 25 11:37:37 +0000 2017,True,@115873 @1582 There’s no cars available 😭😭😭,There’s no cars available 😭😭😭,5
632868,153264,Wed Nov 22 16:25:31 +0000 2017,True,"@116245 Dont buy Televisions from Argos ! Exchanged a faulty product but given a lower spec replacement, now asking us to go back for the third time !","Dont buy Televisions from Argos ! Exchanged a faulty product but given a lower spec replacement, now asking us to go back for the third time !",27
1593402,489717,Sun Nov 05 01:39:40 +0000 2017,True,@Uber_Support Hi my customer ref number is c95cf in Melbourne Victoria. Our food was listed as delivered but never arrived? What do we do?,Hi my customer ref number is c95cf in Melbourne Victoria. Our food was listed as delivered but never arrived? What do we do?,23
1378367,440875,Thu Oct 19 05:10:26 +0000 2017,True,@VirginAmerica you guys win most entertaining in flight safety briefing. I actually watched all of it without checking my phone once,you guys win most entertaining in flight safety briefing. I actually watched all of it without checking my phone once,20
