tweet_id,author_id,created_at,inbound,text,clean_text,word_count
361547,190123,Sun Oct 08 17:02:04 +0000 2017,True,"@SouthwestAir this isn't a ""concern"". This is a specific policy correction when avail. Implement by EOY or lose a customer. ^me","this isn't a ""concern"". This is a specific policy correction when avail. Implement by EOY or lose a customer. ^me",20
124178,143777,Fri Nov 24 01:21:26 +0000 2017,True,"@delta my December 25 flight was changed, is it possible to change this flight with out a fee? I am on Flight 5807 and Flight 4581 from PDX to BOI. Can we change to Flights 4790 and Flight 4490 on Dec 24 same airports?","my December 25 flight was changed, is it possible to change this flight with out a fee? I am on Flight 5807 and Flight 4581 from PDX to BOI. Can we change to Flights 4790 and Flight 4490 on Dec 24 same airports?",43
2749639,769846,Mon Nov 20 23:20:20 +0000 2017,True,After 45 minutes on the phone with  @115714 costumer service I realize they officially do not care ONE BIT about customer service. How did I make it through 16 years of this awful service? You've lost all 3 of my lines today! Suggestions on new providers??,After 45 minutes on the phone with costumer service I realize they officially do not care ONE BIT about customer service. How did I make it through 16 years of this awful service? You've lost all 3 of my lines today! Suggestions on new providers??,45
1902392,566949,Tue Oct 24 23:30:34 +0000 2017,True,@116136 @comcastcares I need you to come to my house and fix this. I pay for 200up and down. And I get this. I already have new router https://t.co/4RgWidNlST,I need you to come to my house and fix this. I pay for 200up and down. And I get this. I already have new router,26
495468,233171,Fri Dec 01 16:37:04 +0000 2017,True,@ChaseSupport I'm from Ohio. How come the bank app takes so long to load? This has been happening to me for weeks now,I'm from Ohio. How come the bank app takes so long to load? This has been happening to me for weeks now,22
2040603,603367,Tue Nov 07 22:12:45 +0000 2017,True,@tesco I asked in your store last week if the lamb I was buying was halal; I was assured it was not. I'm not convinced. Is your lamb halal?,I asked in your store last week if the lamb I was buying was halal; I was assured it was not. I'm not convinced. Is your lamb halal?,28
204643,164454,Mon Oct 02 16:21:37 +0000 2017,True,@TwitterSupport  @123765 Open carry mag is harassing mothers whose children were killed at Sandyhook. Please put a lid on this guy! https://t.co/HOoVnQMqVx,Open carry mag is harassing mothers whose children were killed at Sandyhook. Please put a lid on this guy!,19
131846,145727,Fri Nov 24 07:27:01 +0000 2017,True,@Tesco Thanks for the update. Don’t really help us with my wife having had to go off to work in pain and wait til this evening to take the medication! Ironic that the ill person will still get to work on time!!,Thanks for the update. Don’t really help us with my wife having had to go off to work in pain and wait til this evening to take the medication! Ironic that the ill person will still get to work on time!!,41
475078,228062,Fri Dec 01 10:54:48 +0000 2017,True,@AmazonHelp Because never see any winners name list on Tweeter all Quiz ?,Because never see any winners name list on Tweeter all Quiz ?,12
213629,166729,Wed Oct 04 20:43:41 +0000 2017,True,@NikeSupport really?? i’m not sure why this is so complicated/ i can’t get a straightforward answer and now i have to call for help? very frustrating.,really?? i’m not sure why this is so complicated/ i can’t get a straightforward answer and now i have to call for help? very frustrating.,25
783123,306926,Sat Oct 07 21:39:15 +0000 2017,True,@115900 @comcastcares When you guys coming to the weeki wachee/springhill/Brooksville to put spectrum out of business?,When you guys coming to the weeki wachee/springhill/Brooksville to put spectrum out of business?,14
1945436,578261,Mon Oct 30 01:57:08 +0000 2017,True,"Is it just me, @116062, or is your app buggy? Can’t order for pickup. Keep getting unexpected error.","Is it just me, , or is your app buggy? Can’t order for pickup. Keep getting unexpected error.",18
2173886,637441,Thu Nov 09 13:53:01 +0000 2017,True,@VirginTrains On the 13.07 Euston-Liverpool. Please don’t hurt me!,On the 13.07 Euston-Liverpool. Please don’t hurt me!,8
141146,774841,Tue Nov 21 11:41:04 +0000 2017,True,@115888 Can I pay with my load?,Can I pay with my load?,6
2571783,729287,Mon Oct 30 17:35:53 +0000 2017,True,"@AmazonHelp @115830  Can you please quote the definition of ""Guaranteed delivery"" please?What's the point in prime if you fail to deliver?","Can you please quote the definition of ""Guaranteed delivery"" please?What's the point in prime if you fail to deliver?",19
1372224,439362,Fri Oct 27 23:39:33 +0000 2017,True,@BofA_Help I want to personally thank Scott and his supervisor Blair for their compassion and amazing customer service.  #kindness,I want to personally thank Scott and his supervisor Blair for their compassion and amazing customer service. #kindness,18
515449,238736,Wed Nov 29 08:11:36 +0000 2017,True,"@SpotifyCares That worked on one of the songs. The problem is that there are multiple versions of the songs (studio, live, compilations)","That worked on one of the songs. The problem is that there are multiple versions of the songs (studio, live, compilations)",21
1503488,468968,Mon Oct 16 19:44:16 +0000 2017,True,@468967 @ATT I was on the phone with them for two hours last week. I feel your pain! 😩,I was on the phone with them for two hours last week. I feel your pain! 😩,17
965961,349242,Sat Oct 21 21:20:33 +0000 2017,True,American Express just denied a $50 charge !! Go figure- got to dump this card !!!!!,American Express just denied a $50 charge !! Go figure- got to dump this card !!!!!,16
1203247,402662,Wed Oct 25 07:35:49 +0000 2017,True,"@AirAsiaSupport hello, i bought a 20KG baggage after check in.. do i need to print new boarding pass?","hello, i bought a 20KG baggage after check in.. do i need to print new boarding pass?",17
646027,235204,Wed Nov 22 18:27:30 +0000 2017,True,"@AskPlayStation Did that already.

Wiped device twice. 
Left conversation (both parties).
Reinstalled app.
Deleted cache.

Problem is we send images and your app has a cap on message size.

Check the code.
I guarantee it.",Did that already. Wiped device twice. Left conversation (both parties). Reinstalled app. Deleted cache. Problem is we send images and your app has a cap on message size. Check the code. I guarantee it.,34
2360367,569849,Mon Nov 13 19:54:13 +0000 2017,True,"OMDz what’s with the new IOS11 updates? My iPhone 6 has turned to shit since these updates. It’s slow, unresponsive and like I said shit 😡 sort it @115858 #rantover #iphoneproblems","OMDz what’s with the new IOS11 updates? My iPhone 6 has turned to shit since these updates. It’s slow, unresponsive and like I said shit 😡 sort it #rantover #iphoneproblems",30
2478928,305364,Wed Nov 15 14:33:01 +0000 2017,True,"@119625 include the feature of “Watch on Fire TV stick” on iOS app... I barely use my android phone 😋😁
It’s a very slick and convenient feature 😇😀",include the feature of “Watch on Fire TV stick” on iOS app... I barely use my android phone 😋😁 It’s a very slick and convenient feature 😇😀,27
1961952,581808,Sun Nov 19 20:20:09 +0000 2017,True,@VirginTrains Do you plan to increase services to London when LM stop running services,Do you plan to increase services to London when LM stop running services,13
2444008,700788,Sat Nov 25 23:22:52 +0000 2017,True,@115821 Frustrated beyond belief not being able to change my password!! Not cool.,Frustrated beyond belief not being able to change my password!! Not cool.,12
1259546,415113,Thu Oct 26 09:01:49 +0000 2017,True,@Safaricom_Care LJQ4VAJLTO Confirmed. Ksh500.00 sent to JOHN NYAMU 0706127383 on 26/10/17,LJQ4VAJLTO Confirmed. Ksh500.00 sent to JOHN NYAMU 0706127383 on 26/10/17,10
349053,199076,Fri Oct 06 07:38:32 +0000 2017,True,@116331 This happened at Kalyani nagar idea store in Pune.,This happened at Kalyani nagar idea store in Pune.,9
224535,165283,Thu Oct 05 05:14:50 +0000 2017,True,"Why, yes, this segment does feature all our delightful correspondents: @12291, @12292, @12293 and @12294. 💪","Why, yes, this segment does feature all our delightful correspondents: , , and . 💪",15
2505595,700585,Wed Nov 15 21:39:36 +0000 2017,True,HEY @Delta YOU FLEW MY BAG TO PORTLAND - WHY? HOW??? I HATE YOU.,HEY YOU FLEW MY BAG TO PORTLAND - WHY? HOW??? I HATE YOU.,13
2363744,490434,Mon Nov 13 21:29:19 +0000 2017,True,"@Delta trying to check in, again it says it cannot validate ticket. this is the 2nd time in a row this happened. Would you please check?","trying to check in, again it says it cannot validate ticket. this is the 2nd time in a row this happened. Would you please check?",25
2615148,739226,Fri Nov 17 14:42:08 +0000 2017,True,@AmazonHelp Two most recent: 1 package lost by driver. 1 delivered opened with items missing (I grabbed package as soon as delivered so couldn't have been neighbor). The Orlando driver program needs improvement.,Two most recent: 1 package lost by driver. 1 delivered opened with items missing (I grabbed package as soon as delivered so couldn't have been neighbor). The Orlando driver program needs improvement.,32
28495,122234,Wed Nov 01 10:22:45 +0000 2017,True,‘Senior’ complaints @115877 call 35 mins late. Insurance policy? No idea. Driver pay? £40 hr? Car damage? Not our responsibility. Pathetic,‘Senior’ complaints call 35 mins late. Insurance policy? No idea. Driver pay? £40 hr? Car damage? Not our responsibility. Pathetic,20
1702852,516238,Tue Oct 17 21:56:38 +0000 2017,True,@SouthwestAir I guess my special day doesn't mean as much to you anymore :( https://t.co/3oIMLCVU6S,I guess my special day doesn't mean as much to you anymore :(,13
1136807,387800,Sat Oct 28 17:41:10 +0000 2017,True,@Uber_Support had the rudest driver just now in Sheffield. Had to ask him to cancel and get out. Horrible service.,had the rudest driver just now in Sheffield. Had to ask him to cancel and get out. Horrible service.,19
2355116,680412,Mon Nov 13 20:33:11 +0000 2017,True,"@AppleSupport The camera also gets very hot/ that area of the phone get very very hot when the camera is trying to focus I ntoriced. The photo makes synaptic vibrations the lens focuses, which is normal, but since it can’t focus it is constantly focusing and re focusing so the phone is almost","The camera also gets very hot/ that area of the phone get very very hot when the camera is trying to focus I ntoriced. The photo makes synaptic vibrations the lens focuses, which is normal, but since it can’t focus it is constantly focusing and re focusing so the phone is almost",52
1708513,5880,Tue Oct 17 17:23:39 +0000 2017,True,New @JetBlue boarding zones are confusing and take more time. Horrible idea to change one of the reasons I typically choose Jetblue. #fail,New boarding zones are confusing and take more time. Horrible idea to change one of the reasons I typically choose Jetblue. #fail,22
2796131,780227,Sun Nov 26 21:07:02 +0000 2017,True,@116062 really disappointed to find out your monogram stockings are missing a bunch of letters including the letter “Y”.,really disappointed to find out your monogram stockings are missing a bunch of letters including the letter “Y”.,18
474327,227896,Fri Dec 01 10:09:32 +0000 2017,True,@AmazonHelp Going through the link.. It says that your refund will be processed when we receive your item. But how much time does it take to reach the item back to the seller. Also the seller is not responding to my messages.,Going through the link.. It says that your refund will be processed when we receive your item. But how much time does it take to reach the item back to the seller. Also the seller is not responding to my messages.,41
282268,183238,Fri Oct 06 10:23:27 +0000 2017,True,@SpotifyCares Spotify DOB does not match Facebook DOB.  How to sync?,Spotify DOB does not match Facebook DOB. How to sync?,10
2871446,797304,Tue Nov 28 02:09:39 +0000 2017,True,@132569 Any chance you would give me an interview for a software engineering position? It's been long and tiring process and your company is something i have waited for; for years! Would be great to know any possibility?,Any chance you would give me an interview for a software engineering position? It's been long and tiring process and your company is something i have waited for; for years! Would be great to know any possibility?,37
1738406,524716,Tue Nov 07 10:21:59 +0000 2017,True,@116316 versendet sms mit Link zum anmelden auf einer Seite die man am Smartphone nicht prüfen kann! In der App nicht nachvollziehbar!,versendet sms mit Link zum anmelden auf einer Seite die man am Smartphone nicht prüfen kann! In der App nicht nachvollziehbar!,21
1771347,316560,Tue Oct 17 22:44:47 +0000 2017,True,"@SpotifyCares Dell Latitude E7240, Windows 10, App version 1.0.65.320.gac7a8e02","Dell Latitude E7240, Windows 10, App version 1.0.65.320.gac7a8e02",8
1296055,422940,Thu Oct 26 19:08:05 +0000 2017,True,"@MicrosoftHelps Why am I unable to download KB4041693 &amp; KB29476978 altho #WindowsUpdate keeps offering it? Why does WindowsUpdate.diagcab
1",Why am I unable to download KB4041693 & KB29476978 altho #WindowsUpdate keeps offering it? Why does WindowsUpdate.diagcab 1,18
1779258,176357,Wed Oct 11 16:54:13 +0000 2017,True,@116062 &amp; @34 Reason Y i prefer to shop @115821 is ur #rude #customerservice good enuf 2take my $  w no manners #worstcustomerservice,& Reason Y i prefer to shop is ur #rude #customerservice good enuf 2take my $ w no manners #worstcustomerservice,20
491150,232006,Fri Dec 01 16:43:36 +0000 2017,True,@TMobileHelp purchased the incredible Moto Z2 Force. Unit shipped was Dead On Arrival. Bad start to holidays and surprise for wife broken :(,purchased the incredible Moto Z2 Force. Unit shipped was Dead On Arrival. Bad start to holidays and surprise for wife broken :(,22
1698586,515183,Tue Nov 07 22:16:42 +0000 2017,True,@AppleSupport @515182 Goes down in the dm,Goes down in the dm,5
370815,203812,Fri Oct 27 13:55:45 +0000 2017,True,"Let me tell u what’s going to happen next... @116035 will tweet me ""What can we do to help?""...""DM us""... but it won’t help at all!","Let me tell u what’s going to happen next... will tweet me ""What can we do to help?""...""DM us""... but it won’t help at all!",25
2039412,603015,Tue Nov 07 20:18:57 +0000 2017,True,When @115955 didn’t tell you your internet pricing was a 1-year promotion then they hiked the price on us. COMMUNICATION HELLO!?,When didn’t tell you your internet pricing was a 1-year promotion then they hiked the price on us. COMMUNICATION HELLO!?,20
1507699,469933,Wed Nov 01 23:19:42 +0000 2017,True,@hulu_support I cancelled because I did not want to be billed for another month but that did not allow me access for the time I had paid for.,I cancelled because I did not want to be billed for another month but that did not allow me access for the time I had paid for.,27
2250732,655719,Fri Nov 10 18:58:14 +0000 2017,True,"@115817 @UPSHelp 

@81 I hope you're couriers don't leave expensive laptops behind ""bins"" https://t.co/7vhwuNoiDm","I hope you're couriers don't leave expensive laptops behind ""bins""",10
94521,136527,Sat Dec 02 11:17:21 +0000 2017,True,@GloCare Glo is still deducting my credits without a single call being made from it...still watching until you exhaust it all oh Glo network,Glo is still deducting my credits without a single call being made from it...still watching until you exhaust it all oh Glo network,23
2088799,617494,Sun Nov 05 16:45:19 +0000 2017,True,25 minutes and still waiting.... RBC customer service sucks,25 minutes and still waiting.... RBC customer service sucks,9
1337554,431981,Fri Oct 27 14:25:24 +0000 2017,True,@southwestair will my points automatically expire Jan. 1?,will my points automatically expire Jan. 1?,7
2316824,205502,Mon Nov 13 06:16:25 +0000 2017,True,@115850 Why lie if you cannot deliver package on time? I never requested for delay delivery. Infact I'm a Prime member and need this delivery on urgent basis! https://t.co/g05dDJt9Ib,Why lie if you cannot deliver package on time? I never requested for delay delivery. Infact I'm a Prime member and need this delivery on urgent basis!,27
1489597,465978,Fri Nov 03 08:25:37 +0000 2017,True,Whats happpppening with WhatsApp @O2 !!!!! Ruining my weekend planning 😭,Whats happpppening with WhatsApp !!!!! Ruining my weekend planning 😭,10
2904699,804416,Tue Nov 28 18:50:10 +0000 2017,True,@AskLyft Oh wonderful! I'm so excited! I think this is such a great (and easy) to donate. Thanks for doing this!,Oh wonderful! I'm so excited! I think this is such a great (and easy) to donate. Thanks for doing this!,20
2641346,172765,Tue Oct 31 01:00:00 +0000 2017,True,OMG my @115821 order from Thursday still hasn't arrived Prime Fail! It was a 6 y/o's last minute Halloween costume change.,OMG my order from Thursday still hasn't arrived Prime Fail! It was a 6 y/o's last minute Halloween costume change.,20
1018452,360976,Sat Oct 14 15:42:52 +0000 2017,True,@SouthwestAir I'm ready to go to Hawaii. Yeah ETOPs!,I'm ready to go to Hawaii. Yeah ETOPs!,8
1064267,371263,Mon Oct 23 08:37:29 +0000 2017,True,@BofA_Help Can you please reach me at +91-974-2749900 ??,Can you please reach me at +91-974-2749900 ??,8
2621627,740728,Fri Nov 17 16:03:39 +0000 2017,True,Why the fuck my service not working @115911 ? My phone has been acting up since yesterday morning.,Why the fuck my service not working ? My phone has been acting up since yesterday morning.,17
329111,194444,Wed Oct 11 18:42:02 +0000 2017,True,@Tesco Yes thats fine and i dont have the receipt. But all the info you asked for is on the label in the picture,Yes thats fine and i dont have the receipt. But all the info you asked for is on the label in the picture,23
1831143,549458,Tue Oct 17 18:20:05 +0000 2017,True,@TMobileHelp Why am I unable to unlock my Samsung Note8 using your unlock app?  I've paid for the phone in full,Why am I unable to unlock my Samsung Note8 using your unlock app? I've paid for the phone in full,20
2386786,687809,Fri Oct 20 10:25:13 +0000 2017,True,St Albans former Argos retail park unit ideal for @AldiUK or @117246 ? https://t.co/GlrM00wBdM,St Albans former Argos retail park unit ideal for or ?,11
2692336,756796,Sun Nov 19 16:47:54 +0000 2017,True,"@Safaricom_Care LKJ69YRE9I Confirmed. Ksh1,000.00 sent to KPLC PREPAID  for account 14282697192  l hve to this  Account instead  of this 14282697912","LKJ69YRE9I Confirmed. Ksh1,000.00 sent to KPLC PREPAID for account 14282697192 l hve to this Account instead of this 14282697912",19
659499,277037,Wed Nov 22 23:21:58 +0000 2017,True,"Dear @115858, when are you about to fix the issues on freezing screens on older models for iOS 11 ? Beta releases don’t cut it yet.","Dear , when are you about to fix the issues on freezing screens on older models for iOS 11 ? Beta releases don’t cut it yet.",26
112267,140924,Thu Nov 23 20:46:57 +0000 2017,True,@UPSHelp So in order to get good customer service I have to pay a fee? I’ve already paid for my packages and then you come in to make your money on top of that. Shady practices @115817. Not a fan at all!! Glad you found ways to make more $$ off scamming people. Kudos,So in order to get good customer service I have to pay a fee? I’ve already paid for my packages and then you come in to make your money on top of that. Shady practices . Not a fan at all!! Glad you found ways to make more $$ off scamming people. Kudos,53
281709,183114,Fri Oct 06 11:28:34 +0000 2017,True,"@AmazonHelp My subscribe &amp; save order has not been delivered, apparently it was damaged in transit, but no info on you replacing it?","My subscribe & save order has not been delivered, apparently it was damaged in transit, but no info on you replacing it?",22
1097865,379066,Mon Oct 23 18:54:44 +0000 2017,True,"@Uber_Support trying to sign up to deliver with a motorcycle.  Is this an available option?  If it is, I don't see it.","trying to sign up to deliver with a motorcycle. Is this an available option? If it is, I don't see it.",21
661547,277630,Thu Nov 23 00:52:02 +0000 2017,True,@AppleSupport @TwitterSupport why does the iOS app occasionally freeze and require a close/reopen when I switch out? (iOS 11 on 6S+),why does the iOS app occasionally freeze and require a close/reopen when I switch out? (iOS 11 on 6S+),19
810651,313155,Thu Oct 12 14:43:51 +0000 2017,True,@115940 @hulu_support you guys charged my acc when I didn’t want the subscription lol,you guys charged my acc when I didn’t want the subscription lol,12
2756845,237747,Tue Nov 21 03:23:06 +0000 2017,True,@AppleSupport Yes it happens on multiple different networks. Most noticeable on my home network tho. I’m running iOS 11.1.2.,Yes it happens on multiple different networks. Most noticeable on my home network tho. I’m running iOS 11.1.2.,18
2432709,698176,Tue Nov 14 19:13:52 +0000 2017,True,@Morrisons i don't think your salad bar staff should be taking the metal trays away when a customer is clearly selecting into his plastic tray (me!) I was going to have some of that instead it's now in a bag of trash. Yeah thanks mate. #idiot #foodwaste,i don't think your salad bar staff should be taking the metal trays away when a customer is clearly selecting into his plastic tray (me!) I was going to have some of that instead it's now in a bag of trash. Yeah thanks mate. #idiot #foodwaste,46
217655,167872,Wed Oct 04 15:15:14 +0000 2017,True,@AlaskaAir @167871 @11063 How long before more biofuel flights,How long before more biofuel flights,6
2920389,221169,Wed Nov 29 01:08:04 +0000 2017,True,"@SouthwestAir I signed up for the Chase card at checkout, got approved, and it returned me to the SW site with NO credit card number. So, how the heck do I use this to get my flight today?","I signed up for the Chase card at checkout, got approved, and it returned me to the SW site with NO credit card number. So, how the heck do I use this to get my flight today?",37
2348466,678896,Mon Nov 13 14:49:15 +0000 2017,True,@O2 @678897 Beautiful lady with a beautiful voice 👌❤️,Beautiful lady with a beautiful voice 👌❤️,7
2970726,819410,Thu Nov 30 03:38:02 +0000 2017,True,"@819406 @306035 @818644 @186165 @819402 @Uber_Support @236850 @115873 @115879 Or actually the other solutions may be faster, but it's about the human factor of knowing a person is doing something to help me now.","Or actually the other solutions may be faster, but it's about the human factor of knowing a person is doing something to help me now.",25
2685094,755152,Mon Nov 27 19:47:38 +0000 2017,True,@AmazonHelp So it seems my current order was also sent USPS. Id guess chances are high I'll get this same message. I'll let you know Wednesday if I do. https://t.co/qk7vFpsdGi,So it seems my current order was also sent USPS. Id guess chances are high I'll get this same message. I'll let you know Wednesday if I do.,28
1138388,388141,Wed Nov 01 22:54:25 +0000 2017,True,@115858 @AppleSupport lmk why the letter “I” popping up like this I️,lmk why the letter “I” popping up like this I️,10
74787,132737,Mon Nov 27 13:35:56 +0000 2017,True,Dear @115821 please mention complete info for product (https://t.co/Mh8VGEubOd). Accessories price not mentioned. @49465 take 22 days to respond for installation request (after multiple calls) and engineer charges Rs. 800.(Reg. No. 7840045107). #disappointed #badservice,Dear please mention complete info for product ( Accessories price not mentioned. take 22 days to respond for installation request (after multiple calls) and engineer charges Rs. 800.(Reg. No. 7840045107). #disappointed #badservice,32
611419,265376,Wed Nov 22 12:59:13 +0000 2017,True,Hey @115873 please help me with my last trip. Driver got lost and a 15 min drive turned into an hour drive! It’s like I went around the whole city for no good reason! And now the fare is too high! Not my fault he cant take directions! Not fair!,Hey please help me with my last trip. Driver got lost and a 15 min drive turned into an hour drive! It’s like I went around the whole city for no good reason! And now the fare is too high! Not my fault he cant take directions! Not fair!,49
1614234,495163,Sun Nov 26 03:46:05 +0000 2017,True,"Thanks @AlaskaAir for loosing my bag then immediately leaving the desk unattended. Let’s multiply my problems and delays, shall we?","Thanks for loosing my bag then immediately leaving the desk unattended. Let’s multiply my problems and delays, shall we?",19
1084438,375800,Fri Oct 13 17:46:13 +0000 2017,True,@British_Airways 1 of them was a offical delay the other 3 were just the usual BA 'sit on tarmac in sweltin heat for up to 1 hour with no explanation delay',1 of them was a offical delay the other 3 were just the usual BA 'sit on tarmac in sweltin heat for up to 1 hour with no explanation delay',30
1488800,465798,Fri Nov 03 08:51:10 +0000 2017,True,@115850  Also whenever you are not able to deliver you send messages that customer was unreachable. #Cheat,Also whenever you are not able to deliver you send messages that customer was unreachable. #Cheat,16
255036,176631,Thu Oct 05 18:26:39 +0000 2017,True,@AmazonHelp Alexa keeps saying that amazon music is not configured for the device does she mean the Dot or the Sonos? 🤔 she is being a pain!,Alexa keeps saying that amazon music is not configured for the device does she mean the Dot or the Sonos? 🤔 she is being a pain!,26
2636807,742147,Fri Nov 17 20:33:10 +0000 2017,True,@AmazonHelp Il est chinois votre site ou ??? J'peux pas signaler ce genre de problème O_o sauf si j'contacte le service US...,Il est chinois votre site ou ??? J'peux pas signaler ce genre de problème O_o sauf si j'contacte le service US...,21
88932,296278,Tue Nov 14 22:09:22 +0000 2017,True,"@115765 Can you fix the 2xp tokens from Code Strike, I don't think they work. I have redeemed 3 and not received any 2 xps","Can you fix the 2xp tokens from Code Strike, I don't think they work. I have redeemed 3 and not received any 2 xps",24
2130501,627086,Wed Nov 08 18:35:49 +0000 2017,True,"@AldiUK I remade your logo. 
idk why tbh i just did https://t.co/3th0gPHcBF",I remade your logo. idk why tbh i just did,10
1001394,357072,Sat Oct 14 09:38:11 +0000 2017,True,My change from @Tesco yesterday. Gits. https://t.co/WcL8bAtov1,My change from yesterday. Gits.,5
2393862,689872,Sun Oct 29 08:23:25 +0000 2017,True,"@LondonMidland Morning Dennis, you’re late today..","Morning Dennis, you’re late today..",5
1860322,553166,Thu Oct 19 10:02:19 +0000 2017,True,"@455494 @115913 @115725 @115911 I used to travel alot, that was the main reason for keeping Verizon. Now I no longer travel, so the move is coming soon 😃","I used to travel alot, that was the main reason for keeping Verizon. Now I no longer travel, so the move is coming soon 😃",25
2409969,692915,Tue Nov 14 16:22:57 +0000 2017,True,@British_Airways This is what the app said. But all ok now. Thanks https://t.co/kq3pzIOzfR,This is what the app said. But all ok now. Thanks,11
607421,264354,Wed Nov 22 11:40:34 +0000 2017,True,@115873 your app and your drivers fucking suck. Taking my money to @115879,your app and your drivers fucking suck. Taking my money to,11
2508554,715171,Wed Nov 15 22:50:58 +0000 2017,True,@Safaricom_Care @715170 Thank You for the assistance. Sms working properly,Thank You for the assistance. Sms working properly,8
1396388,444715,Thu Oct 19 07:52:54 +0000 2017,True,"@AskVirginMoney Thanks! I asked because a while ago a 5-yr Virgin E-ISA issue was marketed with no withdrawals permitted under any circumstances. I don't plan to withdraw any money, but it's useful to have the peace of mind of knowing that my funds are accessible (minus 180 days) if I need them!","Thanks! I asked because a while ago a 5-yr Virgin E-ISA issue was marketed with no withdrawals permitted under any circumstances. I don't plan to withdraw any money, but it's useful to have the peace of mind of knowing that my funds are accessible (minus 180 days) if I need them!",51
1196940,401231,Wed Oct 25 01:24:20 +0000 2017,True,I really dislike @115900 I have to reset every numerous times a day and it’s slow as hell. What am I paying $200 a month for? #seriously,I really dislike I have to reset every numerous times a day and it’s slow as hell. What am I paying $200 a month for? #seriously,26
707736,207474,Tue Oct 10 19:54:57 +0000 2017,True,@AskAmex Yes. I added requested info via my Amex app on iPhone as well,Yes. I added requested info via my Amex app on iPhone as well,13
1225621,231280,Wed Oct 25 16:03:41 +0000 2017,True,@nationalrailenq I.e. I only used one railcard at a time?,I.e. I only used one railcard at a time?,9
1089682,377088,Thu Nov 30 19:48:02 +0000 2017,True,@AmazonHelp En un primer momento fue el 28 de noviembre pero cambió al día 30 de noviembre,En un primer momento fue el 28 de noviembre pero cambió al día 30 de noviembre,16
2866053,796039,Tue Nov 28 00:31:43 +0000 2017,True,"@AmazonHelp Sim sim, no caso é Elo.","Sim sim, no caso é Elo.",6
1288843,421441,Thu Oct 26 19:16:49 +0000 2017,True,"@CenturyLinkHelp Hello, I would like to change my current internet and prism TV service to internet only. Please help?","Hello, I would like to change my current internet and prism TV service to internet only. Please help?",18
1902492,566971,Mon Oct 09 17:04:45 +0000 2017,True,Forgot the picture of the pallets in the first Tweet. Still wrapping up the second one. https://t.co/2YV3geeUf0,Forgot the picture of the pallets in the first Tweet. Still wrapping up the second one.,16
2591759,734036,Fri Nov 17 01:28:19 +0000 2017,True,@116447 @115714 @115940 Was that an automated reply?,Was that an automated reply?,5
423834,215893,Tue Oct 10 10:47:31 +0000 2017,True,@115821 @115850 got locked out of my account and you are asking me to fax you docs. Who uses fax these days?!!,got locked out of my account and you are asking me to fax you docs. Who uses fax these days?!!,20
412980,213570,Sat Nov 25 05:48:22 +0000 2017,True,It's interesting because I'm trying to get through @AdobeCare right now and as the number of customers in line decreases my wait time increases. My wait time has been between 5-7 minutes for the past 15 minutes. Unbelievable. https://t.co/ACTFdBu9lI,It's interesting because I'm trying to get through right now and as the number of customers in line decreases my wait time increases. My wait time has been between 5-7 minutes for the past 15 minutes. Unbelievable.,37
426528,216447,Tue Oct 10 12:24:50 +0000 2017,True,@AskLyft it okay of a drunk racist white woman breaks my door and you guys just say keep on driving for us boy .. #WhereTfSway,it okay of a drunk racist white woman breaks my door and you guys just say keep on driving for us boy .. #WhereTfSway,24
1434309,170351,Sun Oct 08 15:21:03 +0000 2017,True,"@AmericanAir @453019 For the whole ticket, right? Nah, jk I know he'll have to probably be on the phone for 3 hours to get $7","For the whole ticket, right? Nah, jk I know he'll have to probably be on the phone for 3 hours to get $7",23
1744052,526001,Sat Nov 11 06:19:37 +0000 2017,True,@AmazonHelp one more message I got on my pone saying Product can not be delivered bucause I dont have cash.@AmazonHelp @119356 @23773,one more message I got on my pone saying Product can not be delivered bucause I dont have cash.,19
31003,122641,Wed Nov 01 12:06:40 +0000 2017,True,@sprintcare I'd never recommended @115714 to anyone. The customer service sucks and my service is super spotty I never get texts,I'd never recommended to anyone. The customer service sucks and my service is super spotty I never get texts,19
2905685,804632,Sun Nov 26 01:24:18 +0000 2017,True,"@118625 Y’all need to get the menu lights fixed @ the drive thru @ the Lexington, TN location!! Lights are burned out!!","Y’all need to get the menu lights fixed @ the drive thru @ the Lexington, TN location!! Lights are burned out!!",21
987356,338759,Sun Oct 22 12:00:55 +0000 2017,True,@AmazonHelp सारी detail share कर चुका हुँ...यहाँ पर लिखिये की पैसा डूब गया है...,सारी detail share कर चुका हुँ...यहाँ पर लिखिये की पैसा डूब गया है...,13
1028602,363376,Mon Oct 23 03:21:24 +0000 2017,True,@115911 @TMobileHelp the 2g speed data roaming limit is practically useless in #Taiwan and #Thailand 😂,the 2g speed data roaming limit is practically useless in #Taiwan and #Thailand 😂,14
2485046,709887,Tue Nov 14 08:34:52 +0000 2017,True,@118424 @709889 The options are not clear and there is no option to speak with a human being!!,The options are not clear and there is no option to speak with a human being!!,16
2805424,560108,Wed Nov 22 02:31:23 +0000 2017,True,@TMobileHelp @115911 Your TMobile Tuesday app ruined my entire dinner. Automatically started counting dow when I wasn't even at the store!!! Now it's gone and I didn't get anything!! Please give me back my free panda bowl!,Your TMobile Tuesday app ruined my entire dinner. Automatically started counting dow when I wasn't even at the store!!! Now it's gone and I didn't get anything!! Please give me back my free panda bowl!,35
